/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_25_560.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_25_560.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_25_560.jpg, 0, 0, 0, 7.964564E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_25_674.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_25_674.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_25_674.jpg, 0, 0, 0, 7.807749E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_25_776.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_25_776.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_25_776.jpg, 0, 0, 0, 7.770828E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_25_877.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_25_877.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_25_877.jpg, 0, 0, 0, 7.825236E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_25_977.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_25_977.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_25_977.jpg, 0, 0, 0, 7.813385E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_081.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_081.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_081.jpg, 0, 0, 0, 8.080869E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_182.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_182.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_182.jpg, 0, 0, 0, 7.869805E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_282.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_282.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_282.jpg, 0, 0, 0, 8.079249E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_384.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_384.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_384.jpg, 0, 0, 0, 7.891862E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_488.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_488.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_488.jpg, 0, 0, 0, 8.133116E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_590.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_590.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_590.jpg, 0, 0, 0, 7.852707E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_695.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_695.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_695.jpg, 0, 0, 0, 8.040887E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_796.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_796.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_796.jpg, 0, 0, 0, 8.338175E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_896.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_896.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_896.jpg, 0, 0, 0, 7.800342E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_26_999.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_26_999.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_26_999.jpg, 0, 0, 0, 7.889844E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_100.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_100.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_100.jpg, 0, 0, 0, 8.013591E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_201.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_201.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_201.jpg, 0, 0, 0, 7.964129E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_302.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_302.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_302.jpg, 0, 0, 0, 8.018355E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_415.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_415.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_415.jpg, 0, 0, 0, 7.769963E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_516.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_516.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_516.jpg, 0, 0, 0, 7.937096E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_620.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_620.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_620.jpg, 0, 0, 0, 7.855151E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_721.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_721.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_721.jpg, 0, 0, 0, 7.8631E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_823.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_823.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_823.jpg, -0.1551422, 0, 0, 8.421624E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_27_924.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_27_924.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_27_924.jpg, -0.450516, 0, 0, 9.39169E-05
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_024.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_024.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_024.jpg, -0.751173, 0, 0, 0.0001018067
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_124.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_124.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_124.jpg, -1, 0, 0, 0.0001044506
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_224.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_224.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_224.jpg, -0.9264792, 0, 0, 0.0001035758
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_325.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_325.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_325.jpg, -0.8810083, 0.3099511, 0, 0.1970574
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_425.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_425.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_425.jpg, -1, 0.6217983, 0, 0.7184987
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_529.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_529.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_529.jpg, -0.7811711, 0.9001951, 0, 1.576669
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_631.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_631.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_631.jpg, -0.4919921, 1, 0, 2.719637
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_732.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_732.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_732.jpg, -0.1535052, 1, 0, 3.894378
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_837.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_837.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_837.jpg, 0, 1, 0, 5.291478
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_28_938.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_28_938.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_28_938.jpg, 0, 1, 0, 6.444671
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_039.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_039.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_039.jpg, -0.01533616, 1, 0, 7.586676
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_142.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_142.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_142.jpg, -0.3107579, 1, 0, 8.693506
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_245.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_245.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_245.jpg, -0.6339419, 1, 0, 9.726072
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_354.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_354.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_354.jpg, -0.3054206, 1, 0, 11.04916
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_457.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_457.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_457.jpg, 0, 1, 0, 11.97632
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_558.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_558.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_558.jpg, 0, 1, 0, 13.21272
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_660.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_660.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_660.jpg, 0, 1, 0, 14.20953
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_763.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_763.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_763.jpg, -0.2282131, 1, 0, 15.38358
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_866.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_866.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_866.jpg, -0.5094931, 1, 0, 16.25663
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_29_969.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_29_969.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_29_969.jpg, -0.4970187, 1, 0, 17.23152
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_30_072.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_30_072.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_30_072.jpg, -0.1958817, 1, 0, 18.29086
/Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/center_2018_11_29_19_01_30_176.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/left_2018_11_29_19_01_30_176.jpg, /Users/rj/Documents/analytics/SelfDrivingCar/finding-lanes/data/IMG/right_2018_11_29_19_01_30_176.jpg, 0, 1, 0, 19.50325
